"id","name","name_unac","state"
"3128105","Guapé","Guape","MG"
"3128204","Guaraciaba","Guaraciaba","MG"
"3128253","Guaraciama","Guaraciama","MG"
"3128303","Guaranésia","Guaranesia","MG"
"3128402","Guarani","Guarani","MG"
"3128501","Guarará","Guarara","MG"
"3128600","Guarda-Mor","Guarda-Mor","MG"
"3128709","Guaxupé","Guaxupe","MG"
"3128808","Guidoval","Guidoval","MG"
"3128907","Guimarânia","Guimarania","MG"
"3129004","Guiricema","Guiricema","MG"
"3129103","Gurinhatã","Gurinhata","MG"
"3129202","Heliodora","Heliodora","MG"
"3129301","Iapu","Iapu","MG"
"3129400","Ibertioga","Ibertioga","MG"
"3129509","Ibiá","Ibia","MG"
"3129608","Ibiaí","Ibiai","MG"
"3129657","Ibiracatu","Ibiracatu","MG"
"3129707","Ibiraci","Ibiraci","MG"
"3129806","Ibirité","Ibirite","MG"
"3129905","Ibitiúra de Minas","Ibitiura de Minas","MG"
"3130002","Ibituruna","Ibituruna","MG"
"3130051","Icaraí de Minas","Icarai de Minas","MG"
"3130101","Igarapé","Igarape","MG"
"3130200","Igaratinga","Igaratinga","MG"
"3130309","Iguatama","Iguatama","MG"
"3130408","Ijaci","Ijaci","MG"
"3130507","Ilicínea","Ilicinea","MG"
"3130556","Imbé de Minas","Imbe de Minas","MG"
"3130606","Inconfidentes","Inconfidentes","MG"
"3130655","Indaiabira","Indaiabira","MG"
"3130705","Indianópolis","Indianopolis","MG"
"3130804","Ingaí","Ingai","MG"
"3130903","Inhapim","Inhapim","MG"
"3131000","Inhaúma","Inhauma","MG"
"3131109","Inimutaba","Inimutaba","MG"
"3131158","Ipaba","Ipaba","MG"
"3131208","Ipanema","Ipanema","MG"
"3131307","Ipatinga","Ipatinga","MG"
"3131406","Ipiaçu","Ipiacu","MG"
"3131505","Ipuiúna","Ipuiuna","MG"
"3131604","Iraí de Minas","Irai de Minas","MG"
"3131703","Itabira","Itabira","MG"
"3131802","Itabirinha","Itabirinha","MG"
"3131901","Itabirito","Itabirito","MG"
"3132008","Itacambira","Itacambira","MG"
"3132107","Itacarambi","Itacarambi","MG"
"3132206","Itaguara","Itaguara","MG"
"3132305","Itaipé","Itaipe","MG"
"3132404","Itajubá","Itajuba","MG"
"3132503","Itamarandiba","Itamarandiba","MG"
"3132602","Itamarati de Minas","Itamarati de Minas","MG"
"3132701","Itambacuri","Itambacuri","MG"
"3132800","Itambé do Mato Dentro","Itambe do Mato Dentro","MG"
"3132909","Itamogi","Itamogi","MG"
"3133006","Itamonte","Itamonte","MG"
"3133105","Itanhandu","Itanhandu","MG"
"3133204","Itanhomi","Itanhomi","MG"
"3133303","Itaobim","Itaobim","MG"
"3133402","Itapagipe","Itapagipe","MG"
"3133501","Itapecerica","Itapecerica","MG"
"3133600","Itapeva","Itapeva","MG"
"3133709","Itatiaiuçu","Itatiaiucu","MG"
"3133758","Itaú de Minas","Itau de Minas","MG"
"3133808","Itaúna","Itauna","MG"
"3133907","Itaverava","Itaverava","MG"
"3134004","Itinga","Itinga","MG"
"3134103","Itueta","Itueta","MG"
"3134202","Ituiutaba","Ituiutaba","MG"
"3134301","Itumirim","Itumirim","MG"
"3134400","Iturama","Iturama","MG"
"3134509","Itutinga","Itutinga","MG"
"3134608","Jaboticatubas","Jaboticatubas","MG"
"3134707","Jacinto","Jacinto","MG"
"3134806","Jacuí","Jacui","MG"
"3134905","Jacutinga","Jacutinga","MG"
"3135001","Jaguaraçu","Jaguaracu","MG"
"3135050","Jaíba","Jaiba","MG"
"3135076","Jampruca","Jampruca","MG"
"3135100","Janaúba","Janauba","MG"
"3135209","Januária","Januaria","MG"
"3135308","Japaraíba","Japaraiba","MG"
"3135357","Japonvar","Japonvar","MG"
"3135407","Jeceaba","Jeceaba","MG"
"3135456","Jenipapo de Minas","Jenipapo de Minas","MG"
"3135506","Jequeri","Jequeri","MG"
"3135605","Jequitaí","Jequitai","MG"
"3135704","Jequitibá","Jequitiba","MG"
"3135803","Jequitinhonha","Jequitinhonha","MG"
"3135902","Jesuânia","Jesuania","MG"
"3136009","Joaíma","Joaima","MG"
"3136108","Joanésia","Joanesia","MG"
"3136207","João Monlevade","Joao Monlevade","MG"
"3136306","João Pinheiro","Joao Pinheiro","MG"
"3136405","Joaquim Felício","Joaquim Felicio","MG"
"3136504","Jordânia","Jordania","MG"
"3136520","José Gonçalves de Minas","Jose Goncalves de Minas","MG"
"3136553","José Raydan","Jose Raydan","MG"
"3136579","Josenópolis","Josenopolis","MG"
"3136603","Nova União","Nova Uniao","MG"
"3136652","Juatuba","Juatuba","MG"
"3136702","Juiz de Fora","Juiz de Fora","MG"
"3136801","Juramento","Juramento","MG"
"3136900","Juruaia","Juruaia","MG"
"3136959","Juvenília","Juvenilia","MG"
"3137007","Ladainha","Ladainha","MG"
"3137106","Lagamar","Lagamar","MG"
"3137205","Lagoa da Prata","Lagoa da Prata","MG"
"3137304","Lagoa dos Patos","Lagoa dos Patos","MG"
"3137403","Lagoa Dourada","Lagoa Dourada","MG"
"3137502","Lagoa Formosa","Lagoa Formosa","MG"
"3137536","Lagoa Grande","Lagoa Grande","MG"
"3137601","Lagoa Santa","Lagoa Santa","MG"
"3137700","Lajinha","Lajinha","MG"
"3137809","Lambari","Lambari","MG"
"3137908","Lamim","Lamim","MG"
"3138005","Laranjal","Laranjal","MG"
"3138104","Lassance","Lassance","MG"
"3138203","Lavras","Lavras","MG"
"3138302","Leandro Ferreira","Leandro Ferreira","MG"
"3138351","Leme do Prado","Leme do Prado","MG"
"3138401","Leopoldina","Leopoldina","MG"
"3138500","Liberdade","Liberdade","MG"
"3138609","Lima Duarte","Lima Duarte","MG"
"3138625","Limeira do Oeste","Limeira do Oeste","MG"
"3138658","Lontra","Lontra","MG"
"3138674","Luisburgo","Luisburgo","MG"
"3138682","Luislândia","Luislandia","MG"
"3138708","Luminárias","Luminarias","MG"
"3138807","Luz","Luz","MG"
"3138906","Machacalis","Machacalis","MG"
"3139003","Machado","Machado","MG"
"3139102","Madre de Deus de Minas","Madre de Deus de Minas","MG"
"3139201","Malacacheta","Malacacheta","MG"
"3139250","Mamonas","Mamonas","MG"
"3139300","Manga","Manga","MG"
"3139409","Manhuaçu","Manhuacu","MG"
"3139508","Manhumirim","Manhumirim","MG"
"3139607","Mantena","Mantena","MG"
"3139706","Maravilhas","Maravilhas","MG"
"3139805","Mar de Espanha","Mar de Espanha","MG"
"3139904","Maria da Fé","Maria da Fe","MG"
"3140001","Mariana","Mariana","MG"
"3140100","Marilac","Marilac","MG"
"3140159","Mário Campos","Mario Campos","MG"
"3140209","Maripá de Minas","Maripa de Minas","MG"
"3140308","Marliéria","Marlieria","MG"
"3140407","Marmelópolis","Marmelopolis","MG"
"3140506","Martinho Campos","Martinho Campos","MG"
"3140530","Martins Soares","Martins Soares","MG"
"3140555","Mata Verde","Mata Verde","MG"
"3140605","Materlândia","Materlandia","MG"
"3140704","Mateus Leme","Mateus Leme","MG"
"3140803","Matias Barbosa","Matias Barbosa","MG"
"3140852","Matias Cardoso","Matias Cardoso","MG"
"3140902","Matipó","Matipo","MG"
"3141009","Mato Verde","Mato Verde","MG"
"3141108","Matozinhos","Matozinhos","MG"
"3141207","Matutina","Matutina","MG"
"3141306","Medeiros","Medeiros","MG"
"3141405","Medina","Medina","MG"
"3141504","Mendes Pimentel","Mendes Pimentel","MG"
"3141603","Mercês","Merces","MG"
"3141702","Mesquita","Mesquita","MG"
"3141801","Minas Novas","Minas Novas","MG"
"3141900","Minduri","Minduri","MG"
"3142007","Mirabela","Mirabela","MG"
"3142106","Miradouro","Miradouro","MG"
"3142205","Miraí","Mirai","MG"
"3142254","Miravânia","Miravania","MG"
"3142304","Moeda","Moeda","MG"
"3142403","Moema","Moema","MG"
"3142502","Monjolos","Monjolos","MG"
"3142601","Monsenhor Paulo","Monsenhor Paulo","MG"
"3142700","Montalvânia","Montalvania","MG"
"3142809","Monte Alegre de Minas","Monte Alegre de Minas","MG"
"3142908","Monte Azul","Monte Azul","MG"
"3143005","Monte Belo","Monte Belo","MG"
"3143104","Monte Carmelo","Monte Carmelo","MG"
"3143153","Monte Formoso","Monte Formoso","MG"
"3143203","Monte Santo de Minas","Monte Santo de Minas","MG"
"3143302","Montes Claros","Montes Claros","MG"
"3143401","Monte Sião","Monte Siao","MG"
"3143450","Montezuma","Montezuma","MG"
"3143500","Morada Nova de Minas","Morada Nova de Minas","MG"
"3143609","Morro da Garça","Morro da Garca","MG"
"3143708","Morro do Pilar","Morro do Pilar","MG"
"3143807","Munhoz","Munhoz","MG"
"3143906","Muriaé","Muriae","MG"
"3144003","Mutum","Mutum","MG"
"3144102","Muzambinho","Muzambinho","MG"
"3144201","Nacip Raydan","Nacip Raydan","MG"
"3144300","Nanuque","Nanuque","MG"
"3144359","Naque","Naque","MG"
"3144375","Natalândia","Natalandia","MG"
"3144409","Natércia","Natercia","MG"
"3144508","Nazareno","Nazareno","MG"
"3144607","Nepomuceno","Nepomuceno","MG"
"3144656","Ninheira","Ninheira","MG"
"3144672","Nova Belém","Nova Belem","MG"
"3144706","Nova Era","Nova Era","MG"
"3144805","Nova Lima","Nova Lima","MG"
"3144904","Nova Módica","Nova Modica","MG"
"3145000","Nova Ponte","Nova Ponte","MG"
"3145059","Nova Porteirinha","Nova Porteirinha","MG"
"3145109","Nova Resende","Nova Resende","MG"
"3145208","Nova Serrana","Nova Serrana","MG"
"3145307","Novo Cruzeiro","Novo Cruzeiro","MG"
"3145356","Novo Oriente de Minas","Novo Oriente de Minas","MG"
"3145372","Novorizonte","Novorizonte","MG"
"3145406","Olaria","Olaria","MG"
"3145455","Olhos-d'Água","Olhos-d'Agua","MG"
"3145505","Olímpio Noronha","Olimpio Noronha","MG"
"3145604","Oliveira","Oliveira","MG"
"3145703","Oliveira Fortes","Oliveira Fortes","MG"
"3145802","Onça de Pitangui","Onca de Pitangui","MG"
"3145851","Oratórios","Oratorios","MG"
"3145877","Orizânia","Orizania","MG"
"3145901","Ouro Branco","Ouro Branco","MG"
"3146008","Ouro Fino","Ouro Fino","MG"
"3146107","Ouro Preto","Ouro Preto","MG"
"3146206","Ouro Verde de Minas","Ouro Verde de Minas","MG"
"3146255","Padre Carvalho","Padre Carvalho","MG"
"3146305","Padre Paraíso","Padre Paraiso","MG"
"3146404","Paineiras","Paineiras","MG"
"3146503","Pains","Pains","MG"
"3146552","Pai Pedro","Pai Pedro","MG"
"3146602","Paiva","Paiva","MG"
"3146701","Palma","Palma","MG"
"3146750","Palmópolis","Palmopolis","MG"
"3146909","Papagaios","Papagaios","MG"
"3147006","Paracatu","Paracatu","MG"
"3147105","Pará de Minas","Para de Minas","MG"
"3147204","Paraguaçu","Paraguacu","MG"
"3147303","Paraisópolis","Paraisopolis","MG"
"3147402","Paraopeba","Paraopeba","MG"
"3147501","Passabém","Passabem","MG"
"3147600","Passa Quatro","Passa Quatro","MG"
"3147709","Passa Tempo","Passa Tempo","MG"
"3147808","Passa Vinte","Passa Vinte","MG"
"3147907","Passos","Passos","MG"
"3147956","Patis","Patis","MG"
"3148004","Patos de Minas","Patos de Minas","MG"
"3148103","Patrocínio","Patrocinio","MG"
"3148202","Patrocínio do Muriaé","Patrocinio do Muriae","MG"
"3148301","Paula Cândido","Paula Candido","MG"
"3148400","Paulistas","Paulistas","MG"
"3148509","Pavão","Pavao","MG"
"3148608","Peçanha","Pecanha","MG"
"3148707","Pedra Azul","Pedra Azul","MG"
"3148756","Pedra Bonita","Pedra Bonita","MG"
"3148806","Pedra do Anta","Pedra do Anta","MG"
"3148905","Pedra do Indaiá","Pedra do Indaia","MG"
"3149002","Pedra Dourada","Pedra Dourada","MG"
"3149101","Pedralva","Pedralva","MG"
"3149150","Pedras de Maria da Cruz","Pedras de Maria da Cruz","MG"
"3149200","Pedrinópolis","Pedrinopolis","MG"
"3149309","Pedro Leopoldo","Pedro Leopoldo","MG"
"3149408","Pedro Teixeira","Pedro Teixeira","MG"
"3149507","Pequeri","Pequeri","MG"
"3149606","Pequi","Pequi","MG"
"3149705","Perdigão","Perdigao","MG"
"3149804","Perdizes","Perdizes","MG"
"3149903","Perdões","Perdoes","MG"
"3149952","Periquito","Periquito","MG"
"3150000","Pescador","Pescador","MG"
"3150109","Piau","Piau","MG"
"3150158","Piedade de Caratinga","Piedade de Caratinga","MG"
"3150208","Piedade de Ponte Nova","Piedade de Ponte Nova","MG"
"3150307","Piedade do Rio Grande","Piedade do Rio Grande","MG"
"3150406","Piedade dos Gerais","Piedade dos Gerais","MG"
"3150505","Pimenta","Pimenta","MG"
"3150539","Pingo-d'Água","Pingo-d'Agua","MG"
"3150570","Pintópolis","Pintopolis","MG"
"3150604","Piracema","Piracema","MG"
"3150703","Pirajuba","Pirajuba","MG"
"3150802","Piranga","Piranga","MG"
"3150901","Piranguçu","Pirangucu","MG"
"3151008","Piranguinho","Piranguinho","MG"
"3151107","Pirapetinga","Pirapetinga","MG"
"3151206","Pirapora","Pirapora","MG"
"3151305","Piraúba","Pirauba","MG"
"3151404","Pitangui","Pitangui","MG"
"3151503","Piumhi","Piumhi","MG"
"3151602","Planura","Planura","MG"
"3151701","Poço Fundo","Poco Fundo","MG"
"3151800","Poços de Caldas","Pocos de Caldas","MG"
"3151909","Pocrane","Pocrane","MG"
"3152006","Pompéu","Pompeu","MG"
"3152105","Ponte Nova","Ponte Nova","MG"
"3152131","Ponto Chique","Ponto Chique","MG"
"3152170","Ponto dos Volantes","Ponto dos Volantes","MG"
"3152204","Porteirinha","Porteirinha","MG"
"3152303","Porto Firme","Porto Firme","MG"
"3152402","Poté","Pote","MG"
"3152501","Pouso Alegre","Pouso Alegre","MG"
"3152600","Pouso Alto","Pouso Alto","MG"
"3152709","Prados","Prados","MG"
"3152808","Prata","Prata","MG"
"3152907","Pratápolis","Pratapolis","MG"
"3153004","Pratinha","Pratinha","MG"
"3153103","Presidente Bernardes","Presidente Bernardes","MG"
"3153202","Presidente Juscelino","Presidente Juscelino","MG"
"3153301","Presidente Kubitschek","Presidente Kubitschek","MG"
"3153400","Presidente Olegário","Presidente Olegario","MG"
"3153509","Alto Jequitibá","Alto Jequitiba","MG"
"3153608","Prudente de Morais","Prudente de Morais","MG"
"3153707","Quartel Geral","Quartel Geral","MG"
"3153806","Queluzito","Queluzito","MG"
"3153905","Raposos","Raposos","MG"
"3154002","Raul Soares","Raul Soares","MG"
"3154101","Recreio","Recreio","MG"
"3154150","Reduto","Reduto","MG"
"3154200","Resende Costa","Resende Costa","MG"
"3154309","Resplendor","Resplendor","MG"
"3154408","Ressaquinha","Ressaquinha","MG"
"3154457","Riachinho","Riachinho","MG"
"3154507","Riacho dos Machados","Riacho dos Machados","MG"
"3154606","Ribeirão das Neves","Ribeirao das Neves","MG"
"3154705","Ribeirão Vermelho","Ribeirao Vermelho","MG"
"3154804","Rio Acima","Rio Acima","MG"
"3154903","Rio Casca","Rio Casca","MG"
"3155009","Rio Doce","Rio Doce","MG"
"3155108","Rio do Prado","Rio do Prado","MG"
"3155207","Rio Espera","Rio Espera","MG"
"3155306","Rio Manso","Rio Manso","MG"
"3155405","Rio Novo","Rio Novo","MG"
"3155504","Rio Paranaíba","Rio Paranaiba","MG"
"3155603","Rio Pardo de Minas","Rio Pardo de Minas","MG"
"3155702","Rio Piracicaba","Rio Piracicaba","MG"
"3155801","Rio Pomba","Rio Pomba","MG"
"3155900","Rio Preto","Rio Preto","MG"
"3156007","Rio Vermelho","Rio Vermelho","MG"
"3156106","Ritápolis","Ritapolis","MG"
"3156205","Rochedo de Minas","Rochedo de Minas","MG"
"3156304","Rodeiro","Rodeiro","MG"
"3156403","Romaria","Romaria","MG"
"3156452","Rosário da Limeira","Rosario da Limeira","MG"
"3156502","Rubelita","Rubelita","MG"
"3156601","Rubim","Rubim","MG"
"3156700","Sabará","Sabara","MG"
"3156809","Sabinópolis","Sabinopolis","MG"
"3156908","Sacramento","Sacramento","MG"
"3157005","Salinas","Salinas","MG"
"3157104","Salto da Divisa","Salto da Divisa","MG"
"3157203","Santa Bárbara","Santa Barbara","MG"
"3157252","Santa Bárbara do Leste","Santa Barbara do Leste","MG"
"3157278","Santa Bárbara do Monte Verde","Santa Barbara do Monte Verde","MG"
"3157302","Santa Bárbara do Tugúrio","Santa Barbara do Tugurio","MG"
"3157336","Santa Cruz de Minas","Santa Cruz de Minas","MG"
"3157377","Santa Cruz de Salinas","Santa Cruz de Salinas","MG"
"3157401","Santa Cruz do Escalvado","Santa Cruz do Escalvado","MG"
"3157500","Santa Efigênia de Minas","Santa Efigenia de Minas","MG"
"3157609","Santa Fé de Minas","Santa Fe de Minas","MG"
"3157658","Santa Helena de Minas","Santa Helena de Minas","MG"
"3157708","Santa Juliana","Santa Juliana","MG"
"3157807","Santa Luzia","Santa Luzia","MG"
"3157906","Santa Margarida","Santa Margarida","MG"
"3158003","Santa Maria de Itabira","Santa Maria de Itabira","MG"
"3158102","Santa Maria do Salto","Santa Maria do Salto","MG"
"3158201","Santa Maria do Suaçuí","Santa Maria do Suacui","MG"
"3158300","Santana da Vargem","Santana da Vargem","MG"
"3158409","Santana de Cataguases","Santana de Cataguases","MG"
"3158508","Santana de Pirapama","Santana de Pirapama","MG"
"3158607","Santana do Deserto","Santana do Deserto","MG"
"3158706","Santana do Garambéu","Santana do Garambeu","MG"
"3158805","Santana do Jacaré","Santana do Jacare","MG"
"3158904","Santana do Manhuaçu","Santana do Manhuacu","MG"
"3158953","Santana do Paraíso","Santana do Paraiso","MG"
"3159001","Santana do Riacho","Santana do Riacho","MG"
"3159100","Santana dos Montes","Santana dos Montes","MG"
"3159209","Santa Rita de Caldas","Santa Rita de Caldas","MG"
"3159308","Santa Rita de Jacutinga","Santa Rita de Jacutinga","MG"
"3159357","Santa Rita de Minas","Santa Rita de Minas","MG"
"3159407","Santa Rita de Ibitipoca","Santa Rita de Ibitipoca","MG"
"3159506","Santa Rita do Itueto","Santa Rita do Itueto","MG"
"3159605","Santa Rita do Sapucaí","Santa Rita do Sapucai","MG"
"3159704","Santa Rosa da Serra","Santa Rosa da Serra","MG"
"3159803","Santa Vitória","Santa Vitoria","MG"
"3159902","Santo Antônio do Amparo","Santo Antonio do Amparo","MG"
"3160009","Santo Antônio do Aventureiro","Santo Antonio do Aventureiro","MG"
"3160108","Santo Antônio do Grama","Santo Antonio do Grama","MG"
"3160207","Santo Antônio do Itambé","Santo Antonio do Itambe","MG"
"3160306","Santo Antônio do Jacinto","Santo Antonio do Jacinto","MG"
"3160405","Santo Antônio do Monte","Santo Antonio do Monte","MG"
"3160454","Santo Antônio do Retiro","Santo Antonio do Retiro","MG"
"3160504","Santo Antônio do Rio Abaixo","Santo Antonio do Rio Abaixo","MG"
"3160603","Santo Hipólito","Santo Hipolito","MG"
"3160702","Santos Dumont","Santos Dumont","MG"
"3160801","São Bento Abade","Sao Bento Abade","MG"
"3160900","São Brás do Suaçuí","Sao Bras do Suacui","MG"
"3160959","São Domingos das Dores","Sao Domingos das Dores","MG"
"3161007","São Domingos do Prata","Sao Domingos do Prata","MG"
"3161056","São Félix de Minas","Sao Felix de Minas","MG"
"3161106","São Francisco","Sao Francisco","MG"
"3161205","São Francisco de Paula","Sao Francisco de Paula","MG"
"3161304","São Francisco de Sales","Sao Francisco de Sales","MG"
"3161403","São Francisco do Glória","Sao Francisco do Gloria","MG"
"3161502","São Geraldo","Sao Geraldo","MG"
"3161601","São Geraldo da Piedade","Sao Geraldo da Piedade","MG"
"3161650","São Geraldo do Baixio","Sao Geraldo do Baixio","MG"
"3161700","São Gonçalo do Abaeté","Sao Goncalo do Abaete","MG"
"3161809","São Gonçalo do Pará","Sao Goncalo do Para","MG"
"3161908","São Gonçalo do Rio Abaixo","Sao Goncalo do Rio Abaixo","MG"
"3162005","São Gonçalo do Sapucaí","Sao Goncalo do Sapucai","MG"
"3162104","São Gotardo","Sao Gotardo","MG"
"3162203","São João Batista do Glória","Sao Joao Batista do Gloria","MG"
"3162252","São João da Lagoa","Sao Joao da Lagoa","MG"
"3162302","São João da Mata","Sao Joao da Mata","MG"
"3162401","São João da Ponte","Sao Joao da Ponte","MG"
"3162450","São João das Missões","Sao Joao das Missoes","MG"
"3162500","São João del Rei","Sao Joao del Rei","MG"
"3162559","São João do Manhuaçu","Sao Joao do Manhuacu","MG"
"3162575","São João do Manteninha","Sao Joao do Manteninha","MG"
"3162609","São João do Oriente","Sao Joao do Oriente","MG"
"3162658","São João do Pacuí","Sao Joao do Pacui","MG"
"3162708","São João do Paraíso","Sao Joao do Paraiso","MG"
"3162807","São João Evangelista","Sao Joao Evangelista","MG"
"3162906","São João Nepomuceno","Sao Joao Nepomuceno","MG"
"3162922","São Joaquim de Bicas","Sao Joaquim de Bicas","MG"
"3162948","São José da Barra","Sao Jose da Barra","MG"
"3162955","São José da Lapa","Sao Jose da Lapa","MG"
"3163003","São José da Safira","Sao Jose da Safira","MG"
"3163102","São José da Varginha","Sao Jose da Varginha","MG"
"3163201","São José do Alegre","Sao Jose do Alegre","MG"
"3163300","São José do Divino","Sao Jose do Divino","MG"
